Country	ProductionDate	ISOCountryCode	Vaccine	Year	WUENIC	WUENICPreviousRevision	GradeOfConfidence	AdministrativeCoverage	GovernmentEstimate	ReportedCoverage	ChildrenVaccinated	ChildrenInTarget	BirthsUNPD	SurvivingInfantsUNPD	ReportedTimeSeries	ReportedTimeSeriesSource	SurveyInformation	Rule	Comment	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2003	97	97	2						46031	46031				R:	Estimate based on estimated MCV1.    GoC=R+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2004	97	97	2						47590	47590				R:	Estimate based on estimated MCV1.    GoC=R+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2005	99	99	2						48688	48688				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2006	99	99	2						51103	51103				R:	Estimate based on estimated MCV1.    GoC=R+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2007	99	99	2						53951	53951				R:	Estimate based on estimated MCV1.    GoC=R+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2008	99	99	2						56544	56544				R:	Estimate based on estimated MCV1.    GoC=R+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2009	99	99	2						59149	59149				R:	Estimate based on estimated MCV1.    GoC=R+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2010	98	98	2						61450	61450				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2011	99	99	2						63863	63863				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2012	99	99	1						66113	66113				R:	Estimate based on estimated MCV1.    Estimate challenged by: D-	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2013	99	99	1						67912	67912				R:	Estimate based on estimated MCV1.    Estimate challenged by: D-	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2014	94	94	2						69377	69377				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2015	93	93	2						63845	63845				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2016	99	99	2				58848	58303	60579	60579				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2017	99	99	2				59512	57695	58329	58329				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2018	98	98	2				56166	56981	57053	57053				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2019	97	97	1						55174	55174				R:	Estimate based on estimated MCV1.    GoC=No accepted empirical data	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2020	95	95	1						52942	52942				R:	Estimate based on estimated MCV1.    GoC=No accepted empirical data	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2021	94	94	1						44412	44412				R:	Estimate based on estimated MCV1.    Estimate challenged by: D-	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rcv1	2022	99		1						41456	41456				R:	Estimate based on estimated MCV1.   No nationally representative household survey within the last 5 years. WHO and UNICEF recommend a high-quality survey to confirm reported levels of coverage.  Estimate challenged by: D-	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rotac	2017	3	3	2		3	3			58329	58329	3	gov		R:	Estimate informed by reported data.   Programme reports that rotavirus vaccine was introduced in 2017.  GoC=R+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rotac	2018	69	69	2	69	69	69	39622	56981	57053	57053	69	gov		R:	Estimate informed by reported data.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rotac	2019	71	71	1						55174	55174	71	interpolated		R:	Estimate informed by interpolation between reported data.    GoC=No accepted empirical data	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rotac	2020	73	73	1						52942	52942	73	interpolated		R:	Estimate informed by interpolation between reported data.    GoC=No accepted empirical data	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rotac	2021	75	75	2	75	75	75	35953	47875	44412	44412	75	gov		R:	Estimate informed by reported data.    GoC=R+ D+	
Kuwait	Wed Sep 06 18:53:52 2023	kwt	rotac	2022	86		1	86	86	86	40794	47445	41456	41456	86	gov		R:	Estimate informed by reported data.   No nationally representative household survey within the last 5 years. WHO and UNICEF recommend a high-quality survey to confirm reported levels of coverage.  Estimate challenged by: D-	
