Country	ProductionDate	ISOCountryCode	Vaccine	Year	WUENIC	WUENICPreviousRevision	GradeOfConfidence	AdministrativeCoverage	GovernmentEstimate	ReportedCoverage	ChildrenVaccinated	ChildrenInTarget	BirthsUNPD	SurvivingInfantsUNPD	ReportedTimeSeries	ReportedTimeSeriesSource	SurveyInformation	Rule	Comment	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2005	95	95	2						186278	186278				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2006	96	96	2						183894	183894				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2007	96	96	2						181207	181207				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2008	96	96	2						184057	184057				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2009	96	96	2						184218	184218				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2010	96	96	2						183521	183521				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2011	96	96	2						179554	179554				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2012	96	96	2						175828	175828				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2013	96	96	2						171902	171902				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2014	96	96	2						175767	175767				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2015	95	95	2						172266	172266				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2016	94	94	2				165425	176397	173668	173668				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2017	93	93	2				160129	172346	171027	171027				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2018	93	93	2						169248	169248				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2019	94	94	2						169827	169827				R:	Estimate based on estimated MCV1.   Programme performance reports are available online at https://www.rivm.nl/bibliotheek/rapporten/2020-0011.pdf.  GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2020	94	94	2						173058	173058				R:	Estimate based on estimated MCV1.   Programme performance reports are available online at https://www.rivm.nl/bibliotheek/rapporten/2021-0011.pdf.  GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2021	93	93	2						180273	180273				R:	Estimate based on estimated MCV1.   Due to COVID-19 related disruptions that resulted in postponed childhood vaccinations, reported data for RCV1 (recommended by 2 years of age) for 2021 reflect doses administered beyond the second year of life.  GoC=R+ D+	
Netherlands (Kingdom of the)	Wed Sep 06 19:00:15 2023	nld	rcv1	2022	89		2						181387	181387				R:	Estimate based on estimated MCV1.   From January 2022, informed consent is asked for exchange of personalized data with immunization registry, and immunized children whose parents did not consent were not included in the reported data. Therefore, vaccination coverage may be underestimated.  GoC=R+ D+	
