Country	ProductionDate	ISOCountryCode	Vaccine	Year	WUENIC	WUENICPreviousRevision	GradeOfConfidence	AdministrativeCoverage	GovernmentEstimate	ReportedCoverage	ChildrenVaccinated	ChildrenInTarget	BirthsUNPD	SurvivingInfantsUNPD	ReportedTimeSeries	ReportedTimeSeriesSource	SurveyInformation	Rule	Comment	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	pol3	2016	94	94	2	94	94	94	27599	29338	31174	31174	94	gov		R:	Estimate informed by reported data.   GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	pol3	2017	94	94	2	94	94	94	27155	28974	29600	29600	94	gov		R:	Estimate informed by reported data.   GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	pol3	2018	92	92	2	92	92	92	25661	27798	29026	29026	92	gov		R:	Estimate informed by reported data.   GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	pol3	2019	92	92	2	92	92	92	24516	26613	28075	28075	92	gov		R:	Estimate informed by reported data.   GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	pol3	2020	91	91	2	91	91	91	23048	25230	27494	27494	91	gov		R:	Estimate informed by reported data.   GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	pol3	2021	90	90	1	90	90	90	21407	23773	26862	26862	90	gov		R:	Estimate informed by reported data.  Numerator and denominator have declined over 10 percent since 2019, and almost 16 percent decline in the target population since 2016.  Estimate challenged by: D-	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	pol3	2022	90		2	90	90	90	21553	23952	26206	26206	90	gov		R:	Estimate informed by reported data.  No nationally representative household survey within the last 5 years. WHO and UNICEF recommend a high-quality survey to confirm reported levels of coverage.  GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	1997	96	96	2						39808	39808				R: AP	Estimate based on estimated MCV1.    GoC=R+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	1998	97	97	2						39054	39054				R:	Estimate based on estimated MCV1.    GoC=R+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	1999	97	97	2						38357	38357				R:	Estimate based on estimated MCV1.    GoC=R+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2000	97	97	2						35951	35951				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2001	97	97	2						32674	32674				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2002	98	98	2						31010	31010				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2003	98	98	2						31055	31055				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2004	98	98	2						30729	30729				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2005	97	97	2						30556	30556				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2006	97	97	2						30621	30621				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2007	97	97	2						30808	30808				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2008	97	97	2						31900	31900				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2009	96	96	2						32220	32220				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2010	96	96	2						31469	31469				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2011	94	94	2						31715	31715				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2012	93	93	2						31961	31961				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2013	93	93	2						31224	31224				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2014	93	93	2						31360	31360				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2015	94	94	2						32015	32015				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2016	94	94	2				27216	29039	31174	31174				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2017	94	94	2				27709	29647	29600	29600				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2018	92	92	2						29026	29026				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2019	93	93	2						28075	28075				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2020	90	90	2						27494	27494				R:	Estimate based on estimated MCV1.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2021	88	88	2						26862	26862				R:	Estimate based on estimated MCV1.   Numerator and denominator have declined over 10 percent since 2019, and almost 16 percent decline in the target population since 2016.  GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rcv1	2022	87		1						26206	26206				R:	Estimate based on estimated MCV1.   No nationally representative household survey within the last 5 years. WHO and UNICEF recommend a high-quality survey to confirm reported levels of coverage.  Estimate challenged by: D-	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rotac	2018	1	1	2	1	1	1	270	24505	29026	29026	1	gov		R:	Estimate informed by reported data.   Rotavirus vaccine introduced during September 2018.  GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rotac	2019	45	45	2	45	45	45	10508	23465	28075	28075	45	gov		R:	Estimate informed by reported data.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rotac	2020	48	48	2	48	48	48	10541	22155	27494	27494	48	gov		R:	Estimate informed by reported data.    GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rotac	2021	48	48	2	48	48	48	10572	21914	26862	26862	48	gov		R:	Estimate informed by reported data.   Numerator and denominator have declined over 10 percent since 2019, and almost 16 percent decline in the target population since 2016.  GoC=R+ D+	
Lithuania	Wed Sep 06 18:55:22 2023	ltu	rotac	2022	49		1	49	49	49	10118	20631	26206	26206	49	gov		R:	Estimate informed by reported data.   No nationally representative household survey within the last 5 years. WHO and UNICEF recommend a high-quality survey to confirm reported levels of coverage.  Estimate challenged by: D-	
