Country	ProductionDate	ISOCountryCode	Vaccine	Year	WUENIC	WUENICPreviousRevision	GradeOfConfidence	AdministrativeCoverage	GovernmentEstimate	ReportedCoverage	ChildrenVaccinated	ChildrenInTarget	BirthsUNPD	SurvivingInfantsUNPD	ReportedTimeSeries	ReportedTimeSeriesSource	SurveyInformation	Rule	Comment	
Switzerland	Wed Sep 06 18:41:34 2023	che	pol3	2019	96	96	2	96	96	96			85930	85930	96	gov		R:	Estimate informed by reported data.   GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	pol3	2020	96	96	2	96	96	96			86564	86564	96	gov		R:	Estimate informed by reported data.   GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	pol3	2021	96	96	2	96	96	96			87086	87086	96	gov		R:	Estimate informed by reported data.   GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	pol3	2022	96		2	96	96	96			86479	86479	96	gov		R:	Estimate informed by reported data.  Reported data reflect weighted averages of district survey values collected over three year periods. Values provided are for two year olds.  GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	1997	83	83	2						80333	80333				R: AP	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	1998	81	81	2						78908	78908				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	1999	82	82	2						77893	77893				R:	Estimate based on estimated MCV1.   Reported national data based on rolling surveys among children aged 25-36 months conducted in each canton once every three years.  GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2000	82	82	2						77495	77495				R:	Estimate based on estimated MCV1.   Reported national data based on rolling surveys among children aged 25-36 months conducted in each canton once every three years.  GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2001	82	82	2						71722	71722				R:	Estimate based on estimated MCV1.   Reported national data based on rolling surveys among children aged 25-36 months conducted in each canton once every three years.  GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2002	82	82	2						71563	71563				R:	Estimate based on estimated MCV1.   Reported national data based on rolling surveys among children aged 25-36 months conducted in each canton once every three years.  GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2003	82	82	2						71213	71213				R:	Estimate based on estimated MCV1.   Reported national data based on rolling surveys among children aged 25-36 months conducted in each canton once every three years.  GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2004	82	82	2						72335	72335				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2005	87	87	2						72355	72355				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2006	87	87	2						72757	72757				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2007	87	87	2						73537	73537				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2008	92	92	2						75449	75449				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2009	92	92	2						77282	77282				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2010	92	92	2						79289	79289				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2011	93	93	2						79860	79860				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2012	93	93	2						81213	81213				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2013	93	93	2						81771	81771				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2014	94	94	2						84174	84174				R:	Estimate based on estimated MCV1.   Reported data are based on subnational survey data among two year olds that will be aggregated following the completion of the three year rolling coverage survey covering all cantons.  GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2015	94	94	2						85758	85758				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2016	94	94	2						86933	86933				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2017	95	95	2						86659	86659				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2018	95	95	2						87004	87004				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2019	95	95	2						85930	85930				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2020	97	97	2						86564	86564				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2021	95	95	2						87086	87086				R:	Estimate based on estimated MCV1.    GoC=R+	
Switzerland	Wed Sep 06 18:41:34 2023	che	rcv1	2022	96		2						86479	86479				R:	Estimate based on estimated MCV1.   Reported data reflect weighted averages of district survey values collected over three year periods. Values provided are for two year olds.  GoC=R+	
